tipo,artista,genero,nombre,año,id
album,Kenshi Yonezu,rock,STRAY SHEEP,2020,052EiTRYh35MuDVJN9Emdh
album,The Smashing Pumpkins,rock,CYR,2020,1hv6BR1NZCPSkiZUS2pruA
album,Foreigner,rock,The Can't Slow Down B-Sides and Extra Tracks,2020,62rjgkx2R0pqas3qTmWNfz
album,Dave Stewart,rock,Amitié,2020,46lxdP9TY1y8hLJyy2NWFE
album,Sting,rock,Remenber Me,2020,0hztdSinK28TuTOHCJwGnc
album,The Goo Goo Dolls,rock,It's Christmas All Over (Deluxe),2020,5AN66eD3rSmTJMGNw0YjKz
album,The Goo Goo Dolls,rock,It's Christmas All Over,2020,7dIaQDvQjqlqwYHfjdE6GE
album,The Goo Goo Dolls,rock,Miracle Pill (Deluxe),2020,6etjNp7RzH8zVjFkukAyQV
album,Deep Purple,rock,Whoosh!,2020,392MAwI1VwplUzLrz8R5p2
album,Pixies,rock,"Live from Brixton Academy, London. June 4th, 2004",2020,5tNPm500hHnwdsw2jT7zKU
album,Pixies,rock,"Live from Brixton Academy, London. June 3rd, 2004",2020,3Ihjt36B8ffmJWQurXsa3c
album,Pixies,rock,"Live from Brixton Academy, London. June 2nd, 2004",2020,5EzipPlpEdyH7SGWga48GB
album,Pixies,rock,Beneath the Eyrie (Deluxe),2020,6B5r9RGdvo8WryuFEZkwXz
album,Nine Inch Nails,rock,Ghosts VI: Locusts,2020,1m75hNB67STWzGZnaLN0rE
album,Nine Inch Nails,rock,Ghosts V: Together,2020,296zqVG4gI7mDSUD0CytXM
album,Rage Against The Machine,rock,The Battle Of Mexico City (Live),2020,5lexBcLuhxCaLB8LbM3JvR
album,Neil Young,rock,After The Gold Rush (50th Anniversary),2020,3KXlVDB7dB2RriXJzhVYy9
album,Neil Young,rock,Return To Greendale (Live),2020,5IGT9QehSHYYs6LX0A18Ex
album,Neil Young,rock,Homegrown,2020,08wQogg47jUetQkJjqjn6B
album,Volbeat,rock,"Rewind, Replay, Rebound (Live in Deutschland)",2020,0YmDs7WoVGrVevnmWZMA73
album,Paul McCartney,rock,McCartney III,2020,1P7h3400RJA3YZm8Va2884
album,Paul McCartney,rock,Flaming Pie (Archive Collection),2020,3F4cHaIJDFBWdTdlZPGRmO
album,Paul McCartney,rock,Flaming Pie,2020,4PdxBagz2MlU1nLA9RxgJ5
album,The Black Keys,rock,Brothers (Deluxe Remastered Anniversary Edition),2020,7lhJVTvqL3QbwGN12QLiVj
album,Lynyrd Skynyrd,rock,Blowin' Down The Road (Georgia Super Jam '78 DIR Broadcast Remastered),2020,0lXeCZzWl0fS0NZQ2CymGa
album,Jimi Hendrix,rock,Live In Maui,2020,0LfCx4srto1jxBVvW4uqJy
album,BABYMETAL,rock,LEGEND – METAL GALAXY [DAY 2],2020,5JVvfve5yBj31NTR4m6Edd
album,BABYMETAL,rock,LEGEND – METAL GALAXY [DAY 1],2020,4TMopi365cmkHwSqsVOJi2
album,The Hives,rock,Live at Third Man Records,2020,45iziPsWX55fzqhGYDTRUM
album,Breaking Benjamin,rock,Aurora,2020,3pfiqQljVzq48rfw0bNdpz
album,Khruangbin,rock,Late Night Tales: Khruangbin,2020,2pqebJQi4AP1zUFSHY561K
album,Khruangbin,rock,Mordechai,2020,2IzUZlhtBvPQYs74KeG6fb
album,.Feast,rock,Uang Muka,2020,57tZrOfbf4UZNwOKhWoXMG
album,.Feast,rock,MULTIVERSES (Revisi Final Fix Banget),2020,3OOL3zaZdN14LLDpzRWj8e
album,Def Leppard,rock,Hysteria At The O2 (Live),2020,1ccs4dcsX85Ab9WPh3fQqB
album,Def Leppard,rock,Hits Vegas (Live),2020,0HNTthYcoe49a2AGGgxyrX
album,Def Leppard,rock,The Early Years,2020,3ozS6TLtjaZko3cPAwvmAd
album,Los Auténticos Decadentes,rock,Foro Sol - 17 Nov 2017 (En Vivo),2020,15BaEoAe29NVQamVLZtlht
album,Whitesnake,rock,Love Songs (2020 Remix),2020,36Fg5BRhoXvdqIH3qwTF9m
album,Whitesnake,rock,The ROCK Album (2020 Remix),2020,5Nkm0Ox8H2nvODE0xL9KBE
album,Fito Paez,rock,La Conquista del Espacio,2020,0hUTkPlrlHbLkrKB8JLTXQ
album,The Who,rock,WHO (Deluxe & Live At Kingston),2020,1xSNEy7p90VpUfuT60f8qV
